observation,event,start,obs_start,obs_end
sseq38190535,Interception,2,1,3907
sseq38190535,Pass_Complete_NoPressure,2,1,3907
sseq38190535,Interception,3906,1,3907
sseq38190535,Shot_Blocked_Pressure,3906,1,3907
sseq38190545,Recovery_NoPressure,2,1,2205
sseq38190545,Shot_Blocked_Anticipation,2204,1,2205
sseq38190547,Interception,2,1,5108
sseq38190547,Pass_Complete_Anticipation,2,1,5108
sseq38190547,Pass_Complete_Pressure,2471,1,5108
sseq38190547,Pass_Complete_Pressure,3005,1,5108
sseq38190547,Shot_Blocked_Pressure,5107,1,5108
sseq38190548,Challenge_Pressure,2,1,10513
sseq38190548,Pass_Complete_Anticipation,2,1,10513
sseq38190548,Interception,2471,1,10513
sseq38190548,Pass_Complete_Pressure,2471,1,10513
sseq38190548,Interception,4573,1,10513
sseq38190548,Pass_Complete_NoPressure,4573,1,10513
sseq38190548,Interception,8210,1,10513
sseq38190548,Pass_Complete_NoPressure,8210,1,10513
sseq38190548,Challenge_Pressure,10512,1,10513
sseq38190548,Shot_Blocked_Pressure,10512,1,10513
sseq38190550,Pass_Complete_Pressure,2,1,9379
sseq38190550,Interception,536,1,9379
sseq38190550,Challenge_Pressure,536,1,9379
sseq38190550,Pass_Complete_NoPressure,4741,1,9379
sseq38190550,Interception,6609,1,9379
sseq38190550,Pass_Complete_NoPressure,6609,1,9379
sseq38190550,Interception,9378,1,9379
sseq38190550,Shot_Blocked_LooseBall,9378,1,9379
sseq38190554,Cross_Incomplete_NoPressure,2,1,1805
sseq38190554,Challenge_Pressure,1303,1,1805
sseq38190554,Shot_Saved_Pressure,1804,1,1805
sseq38190555,Pass_Complete_NoPressure,2,1,22893
sseq38190555,Interception,1571,1,22893
sseq38190555,Pass_Complete_Pressure,1571,1,22893
sseq38190555,Interception,3740,1,22893
sseq38190555,Pass_Complete_NoPressure,3740,1,22893
sseq38190555,Interception,7376,1,22893
sseq38190555,Pass_Complete_Pressure,7376,1,22893
sseq38190555,Interception,10913,1,22893
sseq38190555,Pass_Complete_NoPressure,10913,1,22893
sseq38190555,Interception,13216,1,22893
sseq38190555,Pass_Complete_Anticipation,13216,1,22893
sseq38190555,Pass_Complete_Pressure,15051,1,22893
sseq38190555,Interception,16586,1,22893
sseq38190555,Pass_Complete_LooseBall,16586,1,22893
sseq38190555,Interception,19689,1,22893
sseq38190555,Cross_Incomplete_Anticipation,19689,1,22893
sseq38190555,Challenge_Pressure,22892,1,22893
sseq38190555,Shot_Saved_Pressure,22892,1,22893
sseq38200556,Interception,2,1,3
sseq38200556,Shot_Blocked_Pressure,2,1,3
sseq38200557,Challenge_Pressure,2,1,2238
sseq38200557,Pass_Complete_Pressure,2,1,2238
sseq38200557,Interception,2237,1,2238
sseq38200557,Challenge_Pressure,2237,1,2238
sseq38200557,Challenge_Pressure,2237,1,2238
sseq38200557,Shot_Blocked_Pressure,2237,1,2238
sseq38200559,Pass_Complete_Pressure,2,1,10947
sseq38200559,Interception,836,1,10947
sseq38200559,Challenge_Pressure,836,1,10947
sseq38200559,Pass_Complete_NoPressure,5741,1,10947
sseq38200559,Pass_Complete_NoPressure,9478,1,10947
sseq38200559,Interception,10946,1,10947
sseq38200559,Shot_Blocked_Pressure,10946,1,10947
sseq38200560,Shot_Blocked_NoPressure,2,1,3
sseq38200561,Interception,2,1,3
sseq38200561,Shot_Blocked_Pressure,2,1,3
sseq38200562,Pass_Complete_Pressure,2,1,6110
sseq38200562,Interception,2171,1,6110
sseq38200562,Pass_Complete_Pressure,2171,1,6110
sseq38200562,Cross_Incomplete_NoPressure,5475,1,6110
sseq38200562,Shot_Saved_Pressure,6109,1,6110
sseq38200563,Shot_Blocked_Pressure,2,1,3
sseq38200565,Pass_Complete_Pressure,2,1,4040
sseq38200565,Interception,1203,1,4040
sseq38200565,Pass_Complete_Pressure,1203,1,4040
sseq38200565,Interception,4039,1,4040
sseq38200565,Shot_Blocked_Pressure,4039,1,4040
sseq38200568,Pass_Complete_NoPressure,2,1,1404
sseq38200568,Shot_Saved_Pressure,1403,1,1404
sseq38210571,Pass_Complete_NoPressure,2,1,9345
sseq38210571,Interception,1170,1,9345
sseq38210571,Pass_Complete_Pressure,1170,1,9345
sseq38210571,Interception,4706,1,9345
sseq38210571,Pass_Complete_NoPressure,4706,1,9345
sseq38210571,Pass_Complete_Pressure,8177,1,9345
sseq38210571,Pass_Complete_Pressure,8744,1,9345
sseq38210571,Interception,9344,1,9345
sseq38210571,Shot_Blocked_LooseBall,9344,1,9345
sseq38210573,Challenge_Pressure,2,1,33170
sseq38210573,Pass_Complete_Pressure,2,1,33170
sseq38210573,Interception,1470,1,33170
sseq38210573,Pass_Complete_Pressure,1470,1,33170
sseq38210573,Interception,4340,1,33170
sseq38210573,Pass_Complete_Pressure,4340,1,33170
sseq38210573,Interception,8110,1,33170
sseq38210573,Pass_Complete_NoPressure,8110,1,33170
sseq38210573,Pass_Complete_NoPressure,10646,1,33170
sseq38210573,Interception,11781,1,33170
sseq38210573,Pass_Complete_NoPressure,11781,1,33170
sseq38210573,Interception,15885,1,33170
sseq38210573,Pass_Complete_LooseBall,15885,1,33170
sseq38210573,Interception,20089,1,33170
sseq38210573,Pass_Complete_NoPressure,20089,1,33170
sseq38210573,Interception,23059,1,33170
sseq38210573,Pass_Complete_Pressure,23059,1,33170
sseq38210573,Pass_Complete_Pressure,24860,1,33170
sseq38210573,Interception,25628,1,33170
sseq38210573,Pass_Complete_NoPressure,25628,1,33170
sseq38210573,Interception,28130,1,33170
sseq38210573,Pass_Complete_NoPressure,28130,1,33170
sseq38210573,Pass_Complete_Pressure,29999,1,33170
sseq38210573,Interception,30633,1,33170
sseq38210573,Challenge_Pressure,30633,1,33170
sseq38210573,Shot_Saved_Pressure,33169,1,33170
sseq38210576,Pass_Complete_NoPressure,2,1,13950
sseq38210576,Interception,436,1,13950
sseq38210576,Pass_Complete_Pressure,436,1,13950
sseq38210576,Interception,2672,1,13950
sseq38210576,Pass_Complete_Pressure,2672,1,13950
sseq38210576,Interception,4907,1,13950
sseq38210576,Pass_Complete_Pressure,4907,1,13950
sseq38210576,Interception,6208,1,13950
sseq38210576,Pass_Complete_Anticipation,6208,1,13950
sseq38210576,Cross_Incomplete_NoPressure,9679,1,13950
sseq38210576,Challenge_Pressure,11347,1,13950
sseq38210576,Interception,12548,1,13950
sseq38210576,Pass_Complete_Pressure,12548,1,13950
sseq38210576,Interception,13949,1,13950
sseq38210576,Shot_Blocked_Anticipation,13949,1,13950
sseq38210577,Interception,2,1,16486
sseq38210577,Pass_Complete_NoPressure,2,1,16486
sseq38210577,Pass_Complete_Pressure,2337,1,16486
sseq38210577,Interception,3205,1,16486
sseq38210577,Pass_Complete_Pressure,3205,1,16486
sseq38210577,Pass_Complete_Pressure,5674,1,16486
sseq38210577,Pass_Complete_NoPressure,9745,1,16486
sseq38210577,Pass_Complete_NoPressure,13348,1,16486
sseq38210577,Interception,14650,1,16486
sseq38210577,Pass_Complete_Pressure,14650,1,16486
sseq38210577,Shot_Saved_NoPressure,16485,1,16486
sseq38210578,Shot_Blocked_Pressure,2,1,3
sseq38210580,Pass_Complete_NoPressure,2,1,41078
sseq38210580,Interception,736,1,41078
sseq38210580,Pass_Complete_NoPressure,736,1,41078
sseq38210580,Interception,3673,1,41078
sseq38210580,Pass_Complete_NoPressure,3673,1,41078
sseq38210580,Interception,7276,1,41078
sseq38210580,Pass_Complete_NoPressure,7276,1,41078
sseq38210580,Interception,10246,1,41078
sseq38210580,Pass_Complete_LooseBall,10246,1,41078
sseq38210580,Interception,14050,1,41078
sseq38210580,Pass_Complete_NoPressure,14050,1,41078
sseq38210580,Interception,17219,1,41078
sseq38210580,Pass_Complete_NoPressure,17219,1,41078
sseq38210580,Interception,20423,1,41078
sseq38210580,Pass_Complete_NoPressure,20423,1,41078
sseq38210580,Interception,24694,1,41078
sseq38210580,Pass_Complete_Pressure,24694,1,41078
sseq38210580,Interception,28364,1,41078
sseq38210580,Pass_Complete_Pressure,28364,1,41078
sseq38210580,Pass_Complete_Pressure,30032,1,41078
sseq38210580,Interception,30599,1,41078
sseq38210580,Pass_Complete_Anticipation,30599,1,41078
sseq38210580,Interception,32568,1,41078
sseq38210580,Pass_Complete_NoPressure,32568,1,41078
sseq38210580,Interception,35738,1,41078
sseq38210580,Pass_Complete_Anticipation,35738,1,41078
sseq38210580,Interception,37073,1,41078
sseq38210580,Pass_Complete_LooseBall,37073,1,41078
sseq38210580,Pass_Complete_NoPressure,39942,1,41078
sseq38210580,Interception,41077,1,41078
sseq38210580,Shot_Blocked_Pressure,41077,1,41078
sseq38210583,Shot_Saved_NoPressure,2,1,3
sseq38210587,Shot_Blocked_Pressure,2,1,3
sseq38210592,Pass_Complete_NoPressure,2,1,21858
sseq38210592,Interception,836,1,21858
sseq38210592,Pass_Complete_Pressure,836,1,21858
sseq38210592,Challenge_Pressure,3338,1,21858
sseq38210592,Pass_Complete_NoPressure,3338,1,21858
sseq38210592,Interception,6208,1,21858
sseq38210592,Pass_Complete_NoPressure,6208,1,21858
sseq38210592,Pass_Complete_Anticipation,9878,1,21858
sseq38210592,Interception,11847,1,21858
sseq38210592,Pass_Complete_Anticipation,11847,1,21858
sseq38210592,Interception,13582,1,21858
sseq38210592,Pass_Complete_Pressure,13582,1,21858
sseq38210592,Pass_Complete_Anticipation,16585,1,21858
sseq38210592,Interception,18186,1,21858
sseq38210592,Pass_Complete_NoPressure,18186,1,21858
sseq38210592,Interception,21857,1,21858
sseq38210592,Shot_Blocked_Pressure,21857,1,21858
sseq38210594,Pass_Complete_Pressure,2,1,1638
sseq38210594,Interception,1637,1,1638
sseq38210594,Shot_Blocked_Pressure,1637,1,1638
sseq38210595,Interception,2,1,15985
sseq38210595,Pass_Complete_Pressure,2,1,15985
sseq38210595,Interception,1903,1,15985
sseq38210595,Pass_Complete_LooseBall,1903,1,15985
sseq38210595,Interception,4673,1,15985
sseq38210595,Pass_Complete_NoPressure,4673,1,15985
sseq38210595,Interception,8110,1,15985
sseq38210595,Pass_Complete_NoPressure,8110,1,15985
sseq38210595,Interception,9845,1,15985
sseq38210595,Pass_Complete_NoPressure,9845,1,15985
sseq38210595,Pass_Complete_Pressure,13415,1,15985
sseq38210595,Pass_Complete_NoPressure,14883,1,15985
sseq38210595,Shot_Saved_NoPressure,15984,1,15985
sseq38210596,Interception,2,1,2105
sseq38210596,Challenge_Pressure,2,1,2105
sseq38210596,Pass_Complete_NoPressure,2,1,2105
sseq38210596,Interception,2104,1,2105
sseq38210596,Shot_Saved_NoPressure,2104,1,2105
sseq38210597,Cross_Incomplete_NoPressure,2,1,1805
sseq38210597,Shot_Saved_NoPressure,1804,1,1805
sseq38210598,Shot_Saved_NoPressure,2,1,3
sseq38210599,Pass_Complete_Anticipation,2,1,8112
sseq38210599,Interception,970,1,8112
sseq38210599,Pass_Complete_Pressure,970,1,8112
sseq38210599,Pass_Complete_LooseBall,4474,1,8112
sseq38210599,Interception,5308,1,8112
sseq38210599,Pass_Complete_Pressure,5308,1,8112
sseq38210599,Interception,8111,1,8112
sseq38210599,Shot_Saved_NoPressure,8111,1,8112
sseq38210606,Interception,2,1,3
sseq38210606,Shot_Blocked_Pressure,2,1,3
sseq38220611,Interception,2,1,3807
sseq38220611,Pass_Complete_NoPressure,2,1,3807
sseq38220611,Interception,1837,1,3807
sseq38220611,Pass_Complete_Pressure,1837,1,3807
sseq38220611,Interception,3806,1,3807
sseq38220611,Shot_Blocked_LooseBall,3806,1,3807
sseq38220617,Pass_Complete_NoPressure,2,1,25929
sseq38220617,Interception,1137,1,25929
sseq38220617,Pass_Complete_NoPressure,1137,1,25929
sseq38220617,Interception,3039,1,25929
sseq38220617,Pass_Complete_Pressure,3039,1,25929
sseq38220617,Pass_Complete_Pressure,7710,1,25929
sseq38220617,Interception,11914,1,25929
sseq38220617,Pass_Complete_Pressure,11914,1,25929
sseq38220617,Interception,13616,1,25929
sseq38220617,Pass_Complete_NoPressure,13616,1,25929
sseq38220617,Pass_Complete_NoPressure,16819,1,25929
sseq38220617,Interception,18087,1,25929
sseq38220617,Pass_Complete_Pressure,18087,1,25929
sseq38220617,Interception,22024,1,25929
sseq38220617,Cross_Incomplete_NoPressure,22024,1,25929
sseq38220617,Shot_Saved_NoPressure,25928,1,25929
sseq38220619,Interception,2,1,11548
sseq38220619,Pass_Complete_Pressure,2,1,11548
sseq38220619,Interception,4206,1,11548
sseq38220619,Pass_Complete_Pressure,4206,1,11548
sseq38220619,Pass_Complete_NoPressure,6476,1,11548
sseq38220619,Interception,7543,1,11548
sseq38220619,Pass_Complete_NoPressure,7543,1,11548
sseq38220619,Interception,9979,1,11548
sseq38220619,Pass_Complete_Pressure,9979,1,11548
sseq38220619,Interception,11547,1,11548
sseq38220619,Shot_Saved_Pressure,11547,1,11548
sseq38220620,Interception,2,1,15219
sseq38220620,Pass_Complete_Anticipation,2,1,15219
sseq38220620,Interception,3472,1,15219
sseq38220620,Pass_Complete_NoPressure,3472,1,15219
sseq38220620,Interception,5641,1,15219
sseq38220620,Pass_Complete_Pressure,5641,1,15219
sseq38220620,Interception,9612,1,15219
sseq38220620,Pass_Complete_NoPressure,9612,1,15219
sseq38220620,Interception,13449,1,15219
sseq38220620,Pass_Complete_NoPressure,13449,1,15219
sseq38220620,Interception,15218,1,15219
sseq38220620,Shot_Blocked_Pressure,15218,1,15219
sseq38230624,Interception,2,1,3
sseq38230624,Shot_Saved_LooseBall,2,1,3
sseq38230625,Challenge_Pressure,2,1,5809
sseq38230625,Pass_Complete_Pressure,2,1,5809
sseq38230625,Interception,2304,1,5809
sseq38230625,Pass_Complete_LooseBall,2304,1,5809
sseq38230625,Interception,5808,1,5809
sseq38230625,Shot_Blocked_LooseBall,5808,1,5809
sseq38230626,Cross_Incomplete_NoPressure,2,1,1038
sseq38230626,Shot_Blocked_Pressure,1037,1,1038
sseq38230627,Cross_Incomplete_NoPressure,2,1,2205
sseq38230627,Interception,2204,1,2205
sseq38230627,Shot_Saved_Pressure,2204,1,2205
sseq38230630,Interception,2,1,3
sseq38230630,Shot_Blocked_Pressure,2,1,3
sseq38230631,Challenge_Pressure,2,1,1304
sseq38230631,Shot_Saved_LooseBall,1303,1,1304
sseq38230633,Interception,2,1,7477
sseq38230633,Challenge_Pressure,2,1,7477
sseq38230633,Pass_Complete_NoPressure,2,1,7477
sseq38230633,Interception,4773,1,7477
sseq38230633,Pass_Complete_NoPressure,4773,1,7477
sseq38230633,Interception,7476,1,7477
sseq38230633,Shot_Blocked_Pressure,7476,1,7477
sseq38230635,Interception,2,1,2039
sseq38230635,Pass_Complete_Anticipation,2,1,2039
sseq38230635,Interception,2038,1,2039
sseq38230635,Shot_Saved_LooseBall,2038,1,2039
sseq38230636,Pass_Complete_NoPressure,2,1,8612
sseq38230636,Pass_Complete_Anticipation,1037,1,8612
sseq38230636,Interception,1938,1,8612
sseq38230636,Pass_Complete_LooseBall,1938,1,8612
sseq38230636,Interception,5474,1,8612
sseq38230636,Pass_Complete_Pressure,5474,1,8612
sseq38230636,Interception,8611,1,8612
sseq38230636,Shot_Blocked_LooseBall,8611,1,8612
sseq38230641,Shot_Blocked_Anticipation,2,1,3
sseq38230646,Shot_Blocked_Pressure,2,1,3
sseq38230648,Pass_Complete_Pressure,2,1,637
sseq38230648,Interception,636,1,637
sseq38230648,Shot_Blocked_Pressure,636,1,637
sseq38230649,Interception,2,1,18955
sseq38230649,Pass_Complete_Pressure,2,1,18955
sseq38230649,Interception,1904,1,18955
sseq38230649,Pass_Complete_NoPressure,1904,1,18955
sseq38230649,Interception,6675,1,18955
sseq38230649,Pass_Complete_NoPressure,6675,1,18955
sseq38230649,Interception,10412,1,18955
sseq38230649,Pass_Complete_Pressure,10412,1,18955
sseq38230649,Interception,13515,1,18955
sseq38230649,Pass_Complete_NoPressure,13515,1,18955
sseq38230649,Interception,16485,1,18955
sseq38230649,Cross_Incomplete_LooseBall,16485,1,18955
sseq38230649,Shot_Saved_NoPressure,18954,1,18955
sseq38230653,Pass_Complete_NoPressure,2,1,5608
sseq38230653,Pass_Complete_NoPressure,3973,1,5608
sseq38230653,Interception,5607,1,5608
sseq38230653,Shot_Blocked_LooseBall,5607,1,5608
sseq38230654,Pass_Complete_NoPressure,2,1,1972
sseq38230654,Interception,570,1,1972
sseq38230654,Pass_Complete_LooseBall,570,1,1972
sseq38230654,Interception,1971,1,1972
sseq38230654,Shot_Saved_Pressure,1971,1,1972
sseq38240655,Shot_Saved_NoPressure,2,1,3
sseq38240658,Challenge_Pressure,2,1,3
sseq38240658,Challenge_Pressure,2,1,3
sseq38240658,Shot_Saved_Pressure,2,1,3
sseq38240660,Interception,2,1,15318
sseq38240660,Challenge_Pressure,2,1,15318
sseq38240660,Pass_Complete_Pressure,2,1,15318
sseq38240660,Interception,4340,1,15318
sseq38240660,Pass_Complete_NoPressure,4340,1,15318
sseq38240660,Interception,8544,1,15318
sseq38240660,Pass_Complete_NoPressure,8544,1,15318
sseq38240660,Interception,10879,1,15318
sseq38240660,Pass_Complete_NoPressure,10879,1,15318
sseq38240660,Pass_Complete_Pressure,12948,1,15318
sseq38240660,Interception,13716,1,15318
sseq38240660,Pass_Complete_Pressure,13716,1,15318
sseq38240660,Interception,15317,1,15318
sseq38240660,Shot_Saved_Pressure,15317,1,15318
sseq38240662,Interception,2,1,3
sseq38240662,Shot_Blocked_Pressure,2,1,3
sseq38240666,Cross_Incomplete_NoPressure,2,1,1738
sseq38240666,Shot_Saved_NoPressure,1737,1,1738
sseq38240667,Shot_Saved_Pressure,2,1,3
sseq38240668,Interception,2,1,4741
sseq38240668,Pass_Complete_Pressure,2,1,4741
sseq38240668,Interception,2171,1,4741
sseq38240668,Pass_Complete_Pressure,2171,1,4741
sseq38240668,Interception,4740,1,4741
sseq38240668,Shot_Saved_Pressure,4740,1,4741
sseq38240669,Challenge_Pressure,2,1,2906
sseq38240669,Pass_Complete_Pressure,2,1,2906
sseq38240669,Challenge_Pressure,1204,1,2906
sseq38240669,Challenge_Pressure,2905,1,2906
sseq38240669,Shot_Blocked_Pressure,2905,1,2906
sseq38250670,Challenge_Pressure,2,1,6477
sseq38250670,Pass_Complete_Pressure,2,1,6477
sseq38250670,Interception,3372,1,6477
sseq38250670,Pass_Complete_LooseBall,3372,1,6477
sseq38250670,Shot_Saved_Pressure,6476,1,6477
sseq38250678,Interception,2,1,1938
sseq38250678,Challenge_Pressure,2,1,1938
sseq38250678,Touch_Pressure,2,1,1938
sseq38250678,Interception,1937,1,1938
sseq38250678,Shot_Blocked_Pressure,1937,1,1938
sseq38250679,Pass_Complete_NoPressure,2,1,5576
sseq38250679,Interception,1437,1,5576
sseq38250679,Pass_Complete_NoPressure,1437,1,5576
sseq38250679,Interception,3618,1,5576
sseq38250679,Cross_Incomplete_Pressure,3618,1,5576
sseq38250679,Interception,5575,1,5576
sseq38250679,Challenge_Pressure,5575,1,5576
sseq38250679,Shot_Blocked_Pressure,5575,1,5576
sseq38250680,Pass_Complete_NoPressure,2,1,7578
sseq38250680,Challenge_Pressure,770,1,7578
sseq38250680,Pass_Complete_Pressure,770,1,7578
sseq38250680,Pass_Complete_NoPressure,2372,1,7578
sseq38250680,Interception,3039,1,7578
sseq38250680,Pass_Complete_Pressure,3039,1,7578
sseq38250680,Interception,7577,1,7578
sseq38250680,Shot_Blocked_Pressure,7577,1,7578
sseq38260688,Interception,2,1,3
sseq38260688,Shot_Blocked_NoPressure,2,1,3
sseq38260689,Pass_Complete_NoPressure,2,1,2606
sseq38260689,Interception,770,1,2606
sseq38260689,Pass_Complete_NoPressure,770,1,2606
sseq38260689,Interception,2605,1,2606
sseq38260689,Shot_Saved_NoPressure,2605,1,2606
sseq38260692,Interception,2,1,6977
sseq38260692,Pass_Complete_NoPressure,2,1,6977
sseq38260692,Interception,2271,1,6977
sseq38260692,Pass_Complete_Pressure,2271,1,6977
sseq38260692,Pass_Complete_Pressure,6041,1,6977
sseq38260692,Interception,6976,1,6977
sseq38260692,Shot_Saved_Pressure,6976,1,6977
sseq38260693,Shot_Blocked_NoPressure,2,1,3
sseq38260694,Pass_Complete_NoPressure,2,1,11347
sseq38260694,Interception,4506,1,11347
sseq38260694,Challenge_Pressure,4506,1,11347
sseq38260694,Pass_Complete_Pressure,4506,1,11347
sseq38260694,Pass_Complete_Pressure,9444,1,11347
sseq38260694,Shot_Blocked_Pressure,11346,1,11347
sseq38260697,Interception,2,1,3007
sseq38260697,Pass_Complete_Pressure,2,1,3007
sseq38260697,Interception,3006,1,3007
sseq38260697,Shot_Blocked_LooseBall,3006,1,3007
sseq38260699,Pass_Complete_Pressure,2,1,7945
sseq38260699,Interception,1471,1,7945
sseq38260699,Pass_Complete_Pressure,1471,1,7945
sseq38260699,Pass_Complete_Pressure,3372,1,7945
sseq38260699,Interception,5441,1,7945
sseq38260699,Pass_Complete_NoPressure,5441,1,7945
sseq38260699,Interception,7944,1,7945
sseq38260699,Shot_Saved_LooseBall,7944,1,7945
sseq38260703,Interception,2,1,5675
sseq38260703,Challenge_Pressure,2,1,5675
sseq38260703,Pass_Complete_Pressure,2,1,5675
sseq38260703,Pass_Complete_LooseBall,2938,1,5675
sseq38260703,Interception,5674,1,5675
sseq38260703,Shot_Saved_NoPressure,5674,1,5675
sseq38260706,Interception,2,1,3239
sseq38260706,Pass_Complete_NoPressure,2,1,3239
sseq38260706,Interception,3238,1,3239
sseq38260706,Shot_Blocked_NoPressure,3238,1,3239
sseq38270708,Pass_Complete_Pressure,2,1,9579
sseq38270708,Interception,1203,1,9579
sseq38270708,Pass_Complete_NoPressure,1203,1,9579
sseq38270708,Interception,5007,1,9579
sseq38270708,Pass_Complete_Pressure,5007,1,9579
sseq38270708,Interception,9578,1,9579
sseq38270708,Shot_Blocked_Pressure,9578,1,9579
sseq38270709,Pass_Complete_NoPressure,2,1,35105
sseq38270709,Interception,2037,1,35105
sseq38270709,Pass_Complete_NoPressure,2037,1,35105
sseq38270709,Pass_Complete_Pressure,5307,1,35105
sseq38270709,Interception,6442,1,35105
sseq38270709,Pass_Complete_NoPressure,6442,1,35105
sseq38270709,Interception,8277,1,35105
sseq38270709,Pass_Complete_Anticipation,8277,1,35105
sseq38270709,Pass_Complete_NoPressure,12414,1,35105
sseq38270709,Interception,14283,1,35105
sseq38270709,Pass_Complete_NoPressure,14283,1,35105
sseq38270709,Interception,17119,1,35105
sseq38270709,Pass_Complete_NoPressure,17119,1,35105
sseq38270709,Interception,18887,1,35105
sseq38270709,Pass_Complete_Pressure,18887,1,35105
sseq38270709,Interception,21523,1,35105
sseq38270709,Pass_Complete_Pressure,21523,1,35105
sseq38270709,Interception,24259,1,35105
sseq38270709,Pass_Complete_NoPressure,24259,1,35105
sseq38270709,Interception,25894,1,35105
sseq38270709,Pass_Complete_NoPressure,25894,1,35105
sseq38270709,Interception,28197,1,35105
sseq38270709,Pass_Complete_NoPressure,28197,1,35105
sseq38270709,Interception,31333,1,35105
sseq38270709,Pass_Complete_Anticipation,31333,1,35105
sseq38270709,Interception,35104,1,35105
sseq38270709,Shot_Saved_NoPressure,35104,1,35105
sseq38270710,Interception,2,1,15319
sseq38270710,Pass_Complete_LooseBall,2,1,15319
sseq38270710,Interception,2371,1,15319
sseq38270710,Pass_Complete_NoPressure,2371,1,15319
sseq38270710,Pass_Complete_NoPressure,5875,1,15319
sseq38270710,Challenge_Pressure,7310,1,15319
sseq38270710,Pass_Complete_Pressure,7310,1,15319
sseq38270710,Interception,9879,1,15319
sseq38270710,Pass_Complete_Pressure,9879,1,15319
sseq38270710,Pass_Complete_Pressure,14517,1,15319
sseq38270710,Interception,15318,1,15319
sseq38270710,Shot_Saved_Pressure,15318,1,15319
sseq38270712,Challenge_Pressure,2,1,3
sseq38270712,Shot_Saved_NoPressure,2,1,3
sseq38270713,Shot_Blocked_NoPressure,2,1,3
sseq38270714,Cross_Incomplete_NoPressure,2,1,1104
sseq38270714,Shot_Blocked_NoPressure,1103,1,1104
sseq38270715,Interception,2,1,3
sseq38270715,Shot_Blocked_Pressure,2,1,3
sseq38270720,Pass_Complete_NoPressure,2,1,10647
sseq38270720,Interception,1270,1,10647
sseq38270720,Pass_Complete_NoPressure,1270,1,10647
sseq38270720,Interception,4307,1,10647
sseq38270720,Pass_Complete_LooseBall,4307,1,10647
sseq38270720,Challenge_Pressure,6642,1,10647
sseq38270720,Challenge_Pressure,6642,1,10647
sseq38270720,Touch_Pressure,6642,1,10647
sseq38270720,Shot_Saved_Pressure,10646,1,10647
sseq38270727,Pass_Complete_Pressure,2404,1,39409
sseq38270727,Pass_Complete_NoPressure,3872,1,39409
sseq38270727,Pass_Complete_Pressure,5207,1,39409
sseq38270727,Interception,6241,1,39409
sseq38270727,Pass_Complete_NoPressure,6241,1,39409
sseq38270727,Pass_Complete_NoPressure,8377,1,39409
sseq38270727,Pass_Complete_NoPressure,10012,1,39409
sseq38270727,Pass_Complete_NoPressure,11913,1,39409
sseq38270727,Interception,13015,1,39409
sseq38270727,Pass_Complete_Pressure,13015,1,39409
sseq38270727,Interception,16852,1,39409
sseq38270727,Pass_Complete_Pressure,16852,1,39409
sseq38270727,Interception,19521,1,39409
sseq38270727,Pass_Complete_Pressure,19521,1,39409
sseq38270727,Interception,24026,1,39409
sseq38270727,Pass_Complete_NoPressure,24026,1,39409
sseq38270727,Interception,28430,1,39409
sseq38270727,Pass_Complete_Pressure,28430,1,39409
sseq38270727,Pass_Complete_NoPressure,30699,1,39409
sseq38270727,Interception,32100,1,39409
sseq38270727,Pass_Complete_NoPressure,32100,1,39409
sseq38270727,Interception,34403,1,39409
sseq38270727,Pass_Complete_NoPressure,34403,1,39409
sseq38270727,Pass_Complete_Pressure,38874,1,39409
sseq38270727,Shot_Saved_Pressure,39408,1,39409
sseq38270728,Pass_Complete_Pressure,2,1,5041
sseq38270728,Pass_Complete_NoPressure,869,1,5041
sseq38270728,Interception,2104,1,5041
sseq38270728,Pass_Complete_Anticipation,2104,1,5041
sseq38270728,Interception,5040,1,5041
sseq38270728,Shot_Saved_NoPressure,5040,1,5041
sseq38270729,Challenge_Pressure,2,1,3
sseq38270729,Shot_Blocked_Pressure,2,1,3
sseq38270733,Interception,2,1,3907
sseq38270733,Pass_Complete_Anticipation,2,1,3907
sseq38270733,Interception,3906,1,3907
sseq38270733,Shot_Blocked_Pressure,3906,1,3907
sseq38280735,Pass_Complete_NoPressure,2,1,3806
sseq38280735,Interception,1737,1,3806
sseq38280735,Pass_Complete_Pressure,1737,1,3806
sseq38280735,Interception,3805,1,3806
sseq38280735,Shot_Saved_Pressure,3805,1,3806
sseq38280736,Interception,2,1,3206
sseq38280736,Cross_Incomplete_LooseBall,2,1,3206
sseq38280736,Shot_Saved_Pressure,3205,1,3206
sseq38280738,Interception,2,1,10714
sseq38280738,Pass_Complete_Pressure,2,1,10714
sseq38280738,Interception,4907,1,10714
sseq38280738,Pass_Complete_Pressure,4907,1,10714
sseq38280738,Interception,9178,1,10714
sseq38280738,Challenge_Pressure,9178,1,10714
sseq38280738,Interception,10713,1,10714
sseq38280738,Shot_Blocked_Pressure,10713,1,10714
sseq38280740,Challenge_Pressure,2,1,1471
sseq38280740,Pass_Complete_Pressure,2,1,1471
sseq38280740,Shot_Saved_NoPressure,1470,1,1471
sseq38280741,Touch_Pressure,2,1,1472
sseq38280741,Shot_Blocked_Pressure,1471,1,1472
sseq38280743,Interception,2,1,3
sseq38280743,Shot_Saved_NoPressure,2,1,3
sseq38280746,Shot_Saved_Pressure,736,1,737
sseq38280748,Pass_Complete_NoPressure,2,1,6510
sseq38280748,Interception,1270,1,6510
sseq38280748,Cross_Incomplete_NoPressure,1270,1,6510
sseq38280748,Challenge_Pressure,5040,1,6510
